AGG_REGION,REGION,RANGE_BRAND_NAME,GA1_NAME,DATE,PREDICTION,ACTUALS
Other markets,Nordics,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2030-10-01,401121.953125,0.0
Other markets,Nordics,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,2031-01-01,137635.546875,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2015-01-01,0.0,3775261.1799999997
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2015-04-01,0.0,3478047.06
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2015-07-01,0.0,3846282.12
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2015-10-01,0.0,3868998.58
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2016-01-01,0.0,3756880.09
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2016-04-01,0.0,3622370.0300000003
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2016-07-01,0.0,3941570.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2016-10-01,0.0,3975482.05
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2017-01-01,0.0,3902331.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2017-04-01,0.0,3716103.01
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2017-07-01,0.0,4780991.01
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2017-10-01,0.0,4796475.03
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2018-01-01,0.0,4527798.02
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2018-04-01,0.0,4053595.1
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2018-07-01,0.0,3830319.02
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2018-10-01,0.0,4330132.05
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2019-01-01,0.0,3322514.12
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2019-04-01,0.0,3577696.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2019-07-01,0.0,3561896.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2019-10-01,0.0,1772560.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2020-01-01,0.0,1747072.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2020-04-01,0.0,2388980.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2020-07-01,0.0,4324328.41
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2020-10-01,0.0,5116393.38
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2021-01-01,0.0,4898399.03
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2021-04-01,0.0,4790273.66
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2021-07-01,0.0,4815211.36
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2021-10-01,0.0,5324193.890000001
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2022-01-01,0.0,5253983.95
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2022-04-01,0.0,5442984.9
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2022-07-01,0.0,5468706.5
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2022-10-01,0.0,5898504.72
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2023-01-01,0.0,5734103.18
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2023-04-01,0.0,5616999.9399999995
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2023-07-01,0.0,5858676.0600000005
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2023-10-01,0.0,5766597.93
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2024-01-01,0.0,5760786.890000001
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2024-04-01,0.0,5653101.8100000005
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2024-07-01,0.0,6005837.25
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2024-10-01,0.0,6410170.98
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2025-01-01,0.0,6077009.38
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2025-04-01,0.0,5955148.9
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2025-07-01,0.0,5860809.87
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2025-10-01,0.0,6148248.83
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2026-01-01,6303825.0,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2026-04-01,6181964.625,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2026-07-01,6087625.5,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2026-10-01,6375064.625,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2027-01-01,6530640.75,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2027-04-01,6408780.25,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2027-07-01,6314441.25,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2027-10-01,6601880.375,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2028-01-01,6757456.5,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2028-04-01,6635596.0,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2028-07-01,6541257.0,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2028-10-01,6828695.875,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2029-01-01,6984272.25,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2029-04-01,6862411.75,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2029-07-01,6768072.75,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2029-10-01,7055511.5,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2030-01-01,7211088.0,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2030-04-01,7089227.5,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2030-07-01,6994888.25,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2030-10-01,7282327.25,0.0
Other markets,Nordics,R000128 - GOURMET,01 Pouch,2031-01-01,2567725.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2015-01-01,0.0,9151613.6
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2015-04-01,0.0,9841814.4
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2015-07-01,0.0,12163754.4
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2015-10-01,0.0,12797124.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2016-01-01,0.0,12917159.2
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2016-04-01,0.0,14738123.2
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2016-07-01,0.0,14909465.6
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2016-10-01,0.0,16875972.8
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2017-01-01,0.0,16732275.2
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2017-04-01,0.0,13655353.6
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2017-07-01,0.0,15461818.4
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2017-10-01,0.0,14122120.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2018-01-01,0.0,9159502.4
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2018-04-01,0.0,1394148.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2018-07-01,0.0,503580.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2018-10-01,0.0,34052.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2019-01-01,0.0,38120.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2019-04-01,0.0,9024.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2019-07-01,0.0,576.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2019-10-01,0.0,7296.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2020-01-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2020-04-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2020-07-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2020-10-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2021-01-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2021-04-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2021-07-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2021-10-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2022-01-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2022-04-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2022-07-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2022-10-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2023-01-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2023-04-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2023-07-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2023-10-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2024-01-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2024-04-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2024-07-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2024-10-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2025-01-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2025-04-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2025-07-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2025-10-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2026-01-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2026-04-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2026-07-01,0.0,0.0
Other markets,Nordics,R001123 - PUSSI,01 Pouch,2026-10-01,0.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2015-01-01,0.0,16585252.8
Other markets,Nordics,R001199 - LATZ,01 Pouch,2015-04-01,0.0,17582990.4
Other markets,Nordics,R001199 - LATZ,01 Pouch,2015-07-01,0.0,18156643.2
Other markets,Nordics,R001199 - LATZ,01 Pouch,2015-10-01,0.0,20640430.4
Other markets,Nordics,R001199 - LATZ,01 Pouch,2016-01-01,0.0,19675323.200000003
Other markets,Nordics,R001199 - LATZ,01 Pouch,2016-04-01,0.0,19912284.8
Other markets,Nordics,R001199 - LATZ,01 Pouch,2016-07-01,0.0,20756318.4
Other markets,Nordics,R001199 - LATZ,01 Pouch,2016-10-01,0.0,21100700.8
Other markets,Nordics,R001199 - LATZ,01 Pouch,2017-01-01,0.0,20171503.67
Other markets,Nordics,R001199 - LATZ,01 Pouch,2017-04-01,0.0,19091421.3
Other markets,Nordics,R001199 - LATZ,01 Pouch,2017-07-01,0.0,20281182.95
Other markets,Nordics,R001199 - LATZ,01 Pouch,2017-10-01,0.0,21040529.599999998
Other markets,Nordics,R001199 - LATZ,01 Pouch,2018-01-01,0.0,19743056.39
Other markets,Nordics,R001199 - LATZ,01 Pouch,2018-04-01,0.0,17322936.38
Other markets,Nordics,R001199 - LATZ,01 Pouch,2018-07-01,0.0,21905117.47
Other markets,Nordics,R001199 - LATZ,01 Pouch,2018-10-01,0.0,38336218.07
Other markets,Nordics,R001199 - LATZ,01 Pouch,2019-01-01,0.0,32843289.08
Other markets,Nordics,R001199 - LATZ,01 Pouch,2019-04-01,0.0,36857907.95
Other markets,Nordics,R001199 - LATZ,01 Pouch,2019-07-01,0.0,36767099.879999995
Other markets,Nordics,R001199 - LATZ,01 Pouch,2019-10-01,0.0,13796333.66
Other markets,Nordics,R001199 - LATZ,01 Pouch,2020-01-01,0.0,25197576.630000003
Other markets,Nordics,R001199 - LATZ,01 Pouch,2020-04-01,0.0,29141033.84
Other markets,Nordics,R001199 - LATZ,01 Pouch,2020-07-01,0.0,45070457.81
Other markets,Nordics,R001199 - LATZ,01 Pouch,2020-10-01,0.0,46607643.57
Other markets,Nordics,R001199 - LATZ,01 Pouch,2021-01-01,0.0,45132175.42
Other markets,Nordics,R001199 - LATZ,01 Pouch,2021-04-01,0.0,43567952.26
Other markets,Nordics,R001199 - LATZ,01 Pouch,2021-07-01,0.0,49378718.99
Other markets,Nordics,R001199 - LATZ,01 Pouch,2021-10-01,0.0,47155499.35
Other markets,Nordics,R001199 - LATZ,01 Pouch,2022-01-01,0.0,43597705.46
Other markets,Nordics,R001199 - LATZ,01 Pouch,2022-04-01,0.0,45183502.36
Other markets,Nordics,R001199 - LATZ,01 Pouch,2022-07-01,0.0,48710966.730000004
Other markets,Nordics,R001199 - LATZ,01 Pouch,2022-10-01,0.0,48575957.18
Other markets,Nordics,R001199 - LATZ,01 Pouch,2023-01-01,0.0,52108166.21
Other markets,Nordics,R001199 - LATZ,01 Pouch,2023-04-01,0.0,50163132.480000004
Other markets,Nordics,R001199 - LATZ,01 Pouch,2023-07-01,0.0,58759353.629999995
Other markets,Nordics,R001199 - LATZ,01 Pouch,2023-10-01,0.0,51782187.47
Other markets,Nordics,R001199 - LATZ,01 Pouch,2024-01-01,0.0,55087609.22
Other markets,Nordics,R001199 - LATZ,01 Pouch,2024-04-01,0.0,52885463.06
Other markets,Nordics,R001199 - LATZ,01 Pouch,2024-07-01,0.0,54776744.769999996
Other markets,Nordics,R001199 - LATZ,01 Pouch,2024-10-01,0.0,54351908.370000005
Other markets,Nordics,R001199 - LATZ,01 Pouch,2025-01-01,0.0,55896211.17
Other markets,Nordics,R001199 - LATZ,01 Pouch,2025-04-01,0.0,54767735.35
Other markets,Nordics,R001199 - LATZ,01 Pouch,2025-07-01,0.0,58059969.65
Other markets,Nordics,R001199 - LATZ,01 Pouch,2025-10-01,0.0,61474279.18
Other markets,Nordics,R001199 - LATZ,01 Pouch,2026-01-01,63002134.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2026-04-01,64070852.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2026-07-01,65139570.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2026-10-01,66208290.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2027-01-01,67277006.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2027-04-01,68345724.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2027-07-01,69414444.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2027-10-01,70483162.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2028-01-01,71551880.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2028-04-01,72620598.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2028-07-01,73689318.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2028-10-01,74758036.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2029-01-01,75826754.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2029-04-01,76895472.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2029-07-01,77964192.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2029-10-01,79032910.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2030-01-01,80101628.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2030-04-01,81170346.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2030-07-01,82239066.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2030-10-01,83307784.0,0.0
Other markets,Nordics,R001199 - LATZ,01 Pouch,2031-01-01,28006754.0,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2016-01-01,0.0,487294.02
Other markets,Nordics,R001717 - ONE,01 Pouch,2016-04-01,0.0,320574.26
Other markets,Nordics,R001717 - ONE,01 Pouch,2016-07-01,0.0,172466.44
Other markets,Nordics,R001717 - ONE,01 Pouch,2016-10-01,0.0,238763.91
Other markets,Nordics,R001717 - ONE,01 Pouch,2017-01-01,0.0,259642.07
Other markets,Nordics,R001717 - ONE,01 Pouch,2017-04-01,0.0,215414.26
Other markets,Nordics,R001717 - ONE,01 Pouch,2017-07-01,0.0,243594.71000000002
Other markets,Nordics,R001717 - ONE,01 Pouch,2017-10-01,0.0,417820.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2018-01-01,0.0,160620.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2018-04-01,0.0,185660.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2018-07-01,0.0,159100.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2018-10-01,0.0,141060.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2019-01-01,0.0,121120.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2019-04-01,0.0,83140.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2019-07-01,0.0,93300.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2019-10-01,0.0,30560.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2020-01-01,0.0,28300.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2020-04-01,0.0,47240.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2020-07-01,0.0,28320.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2020-10-01,0.0,18740.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2021-01-01,0.0,30320.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2021-04-01,0.0,6240.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2021-07-01,0.0,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2021-10-01,0.0,31800.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2022-01-01,0.0,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2022-04-01,0.0,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2022-07-01,0.0,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2022-10-01,0.0,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2023-01-01,0.0,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2023-04-01,0.0,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2023-07-01,0.0,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2023-10-01,0.0,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2024-01-01,0.0,326448.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2024-04-01,0.0,187645.24000000002
Other markets,Nordics,R001717 - ONE,01 Pouch,2024-07-01,0.0,228468.41
Other markets,Nordics,R001717 - ONE,01 Pouch,2024-10-01,0.0,142978.76
Other markets,Nordics,R001717 - ONE,01 Pouch,2025-01-01,0.0,219515.59000000003
Other markets,Nordics,R001717 - ONE,01 Pouch,2025-04-01,0.0,164630.07
Other markets,Nordics,R001717 - ONE,01 Pouch,2025-07-01,0.0,184238.9
Other markets,Nordics,R001717 - ONE,01 Pouch,2025-10-01,0.0,208742.07
Other markets,Nordics,R001717 - ONE,01 Pouch,2026-01-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2026-04-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2026-07-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2026-10-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2027-01-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2027-04-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2027-07-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2027-10-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2028-01-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2028-04-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2028-07-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2028-10-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2029-01-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2029-04-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2029-07-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2029-10-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2030-01-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2030-04-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2030-07-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2030-10-01,147558.50390625,0.0
Other markets,Nordics,R001717 - ONE,01 Pouch,2031-01-01,49186.16796875,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2018-04-01,0.0,559422.34
Other markets,South,R000050 - CAT CHOW,01 Pouch,2018-07-01,0.0,317997.52
Other markets,South,R000050 - CAT CHOW,01 Pouch,2018-10-01,0.0,454818.55999999994
Other markets,South,R000050 - CAT CHOW,01 Pouch,2019-01-01,0.0,326927.92
Other markets,South,R000050 - CAT CHOW,01 Pouch,2019-04-01,0.0,49728.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2019-07-01,0.0,12384.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2019-10-01,0.0,9096.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2020-01-01,0.0,538757.14
Other markets,South,R000050 - CAT CHOW,01 Pouch,2020-04-01,0.0,529300.6799999999
Other markets,South,R000050 - CAT CHOW,01 Pouch,2020-07-01,0.0,672558.14
Other markets,South,R000050 - CAT CHOW,01 Pouch,2020-10-01,0.0,704681.37
Other markets,South,R000050 - CAT CHOW,01 Pouch,2021-01-01,0.0,616806.8
Other markets,South,R000050 - CAT CHOW,01 Pouch,2021-04-01,0.0,587128.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2021-07-01,0.0,651682.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2021-10-01,0.0,662650.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2022-01-01,0.0,758680.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2022-04-01,0.0,662610.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2022-07-01,0.0,743184.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2022-10-01,0.0,904904.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2023-01-01,0.0,766532.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2023-04-01,0.0,614324.99
Other markets,South,R000050 - CAT CHOW,01 Pouch,2023-07-01,0.0,724615.92
Other markets,South,R000050 - CAT CHOW,01 Pouch,2023-10-01,0.0,722960.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2024-01-01,0.0,757530.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2024-04-01,0.0,777333.01
Other markets,South,R000050 - CAT CHOW,01 Pouch,2024-07-01,0.0,684288.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2024-10-01,0.0,763280.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2025-01-01,0.0,671990.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2025-04-01,0.0,584612.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2025-07-01,0.0,685203.01
Other markets,South,R000050 - CAT CHOW,01 Pouch,2025-10-01,0.0,635518.99
Other markets,South,R000050 - CAT CHOW,01 Pouch,2026-01-01,668966.984375,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2026-04-01,574100.921875,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2026-07-01,598567.09375,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2026-10-01,637543.59375,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2027-01-01,660830.234375,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2027-04-01,566080.140625,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2027-07-01,590564.953125,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2027-10-01,629568.078125,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2028-01-01,652880.59375,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2028-04-01,558156.359375,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2028-07-01,582666.984375,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2028-10-01,621695.796875,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2029-01-01,645033.953125,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2029-04-01,550335.296875,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2029-07-01,574871.390625,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2029-10-01,613925.65625,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2030-01-01,637289.078125,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2030-04-01,542615.59375,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2030-07-01,567176.765625,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2030-10-01,606256.046875,0.0
Other markets,South,R000050 - CAT CHOW,01 Pouch,2031-01-01,231602.8125,0.0
Other markets,South,R000053 - FELIX,01 Pouch,2015-01-01,0.0,29275335.369999997
Other markets,South,R000053 - FELIX,01 Pouch,2015-04-01,0.0,36824346.32
Other markets,South,R000053 - FELIX,01 Pouch,2015-07-01,0.0,38562392.04
Other markets,South,R000053 - FELIX,01 Pouch,2015-10-01,0.0,39860190.32
Other markets,South,R000053 - FELIX,01 Pouch,2016-01-01,0.0,41610314.17
Other markets,South,R000053 - FELIX,01 Pouch,2016-04-01,0.0,43184011.42
Other markets,South,R000053 - FELIX,01 Pouch,2016-07-01,0.0,41899714.72
Other markets,South,R000053 - FELIX,01 Pouch,2016-10-01,0.0,46612832.32
Other markets,South,R000053 - FELIX,01 Pouch,2017-01-01,0.0,48144464.55
Other markets,South,R000053 - FELIX,01 Pouch,2017-04-01,0.0,43609903.96
Other markets,South,R000053 - FELIX,01 Pouch,2017-07-01,0.0,51497192.629999995
Other markets,South,R000053 - FELIX,01 Pouch,2017-10-01,0.0,50718691.129999995
Other markets,South,R000053 - FELIX,01 Pouch,2018-01-01,0.0,51858792.43
Other markets,South,R000053 - FELIX,01 Pouch,2018-04-01,0.0,48962181.88
Other markets,South,R000053 - FELIX,01 Pouch,2018-07-01,0.0,54930639.199999996
Other markets,South,R000053 - FELIX,01 Pouch,2018-10-01,0.0,62629738.58
Other markets,South,R000053 - FELIX,01 Pouch,2019-01-01,0.0,58287069.64
Other markets,South,R000053 - FELIX,01 Pouch,2019-04-01,0.0,8271361.13
Other markets,South,R000053 - FELIX,01 Pouch,2019-07-01,0.0,1816523.0
Other markets,South,R000053 - FELIX,01 Pouch,2019-10-01,0.0,857244.0
Other markets,South,R000053 - FELIX,01 Pouch,2020-01-01,0.0,61719725.96
Other markets,South,R000053 - FELIX,01 Pouch,2020-04-01,0.0,62178362.89
Other markets,South,R000053 - FELIX,01 Pouch,2020-07-01,0.0,74970517.44999999
Other markets,South,R000053 - FELIX,01 Pouch,2020-10-01,0.0,76890982.72999999
Other markets,South,R000053 - FELIX,01 Pouch,2021-01-01,0.0,77813650.92
