AGG_REGION,REGION,CATEGORY_NAME,RANGE_BRAND_NAME,GA1_NAME,GA2_NAME,CG1,CG2,DATE,STATUS,STATUS_MFR,MANUAL_INPUT,ACTUALS,MFR,ACTUALS_TACTICAL,FORECAST_UNIVARIATE,FORECAST_UNIVARIATE_MFR,FORECAST_UNIVARIATE_TACTICAL,TIMESTAMP,UOM,UNIT_INITIAL,SCENARIO
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2030-10-01,LONG,LONG,0,0,0,null,61064.13515,61277.84555,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2030-10-01,LONG,LONG,0,0,0,null,61064.13515,61277.84555,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2031-01-01,LONG,LONG,0,0,0,null,63299.61305,62711.53630000001,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2031-01-01,LONG,LONG,0,0,0,null,63299.61305,62711.53630000001,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2031-04-01,LONG,LONG,0,0,0,null,62279.0733,64145.22705,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2031-04-01,LONG,LONG,0,0,0,null,62279.0733,64145.22705,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2031-07-01,LONG,LONG,0,0,0,null,64339.264200000005,65578.9195,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2031-07-01,LONG,LONG,0,0,0,null,64339.264200000005,65578.9195,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2031-10-01,LONG,LONG,0,0,0,null,66687.97230000001,67012.61110000001,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2031-10-01,LONG,LONG,0,0,0,null,66687.97230000001,67012.61110000001,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2032-01-01,LONG,LONG,0,0,0,null,68923.44765,68446.30015,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2032-01-01,LONG,LONG,0,0,0,null,68923.44765,68446.30015,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2032-04-01,LONG,LONG,0,0,0,null,67902.90875,69879.99260000001,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2032-04-01,LONG,LONG,0,0,0,null,67902.90875,69879.99260000001,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2032-07-01,LONG,LONG,0,0,0,null,69963.10135000001,71313.68505000001,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2032-07-01,LONG,LONG,0,0,0,null,69963.10135000001,71313.68505000001,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2032-10-01,LONG,LONG,0,0,0,null,72311.8086,72747.37495,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2032-10-01,LONG,LONG,0,0,0,null,72311.8086,72747.37495,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2033-01-01,LONG,LONG,0,0,0,null,74547.28735000001,74181.0674,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2033-01-01,LONG,LONG,0,0,0,null,74547.28735000001,74181.0674,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2033-04-01,LONG,LONG,0,0,0,null,73526.75015,75614.75730000001,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2033-04-01,LONG,LONG,0,0,0,null,73526.75015,75614.75730000001,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2033-07-01,LONG,LONG,0,0,0,null,75586.93765,77048.4523,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2033-07-01,LONG,LONG,0,0,0,null,75586.93765,77048.4523,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2033-10-01,LONG,LONG,0,0,0,null,77935.64745,78482.14135,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2033-10-01,LONG,LONG,0,0,0,null,77935.64745,78482.14135,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2034-01-01,LONG,LONG,0,0,0,null,80171.12365,79915.83380000001,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2034-01-01,LONG,LONG,0,0,0,null,80171.12365,79915.83380000001,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2034-04-01,LONG,LONG,0,0,0,null,79150.5839,81349.5237,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2034-04-01,LONG,LONG,0,0,0,null,79150.5839,81349.5237,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2034-07-01,LONG,LONG,0,0,0,null,81210.77735,82783.21615000001,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2034-07-01,LONG,LONG,0,0,0,null,81210.77735,82783.21615000001,null,null,KG,EA,Scenario 1
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2034-10-01,LONG,LONG,0,0,0,null,83559.48375,84216.90860000001,null,null,KG,EA,Scenario 0
Other markets,Ukraine,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,total,total,2034-10-01,LONG,LONG,0,0,0,null,83559.48375,84216.90860000001,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2020-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,5434.8083203968,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2020-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,5434.8083203968,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2020-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2020-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2021-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,437.7525084096,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2021-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,437.7525084096,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2021-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2021-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2021-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2021-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2021-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2021-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2022-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,1871.5266655776,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2022-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,1871.5266655776,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2022-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,2426.053085008,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2022-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,2426.053085008,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2022-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,3056.82688711008,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2022-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,3056.82688711008,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2022-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,15408.90287992224,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2022-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,15408.90287992224,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2023-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,13870.079999999998,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2023-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,13870.079999999998,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2023-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,17028,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2023-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,17028,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2023-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2023-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2023-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,7299.679999999999,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2023-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,7299.679999999999,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2024-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,412.8,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2024-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,412.8,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2024-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,2930.88,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2024-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,2930.88,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2024-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,9969.12,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2024-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,9969.12,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2024-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,9638.88,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2024-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,9638.88,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2025-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,2220.984,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2025-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,2220.984,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2025-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,5725.656,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2025-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,5725.656,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2025-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,5542.272,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2025-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,5542.272,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2025-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,6418.4400000000005,0,null,0,0,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2025-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,6418.4400000000005,0,null,0,0,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2026-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,6684.354441,null,6316.877526000001,6684.354441,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2026-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,6684.354441,null,6316.877526000001,6684.354441,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2026-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,7108.405320000001,null,6436.122123000001,7108.405320000001,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2026-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,7108.405320000001,null,6436.122123000001,7108.405320000001,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2026-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,7115.00205,null,6555.365871,7115.00205,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2026-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,7115.00205,null,6555.365871,7115.00205,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2026-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,7271.617929000001,null,6674.609619,7271.617929000001,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2026-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,7271.617929000001,null,6674.609619,7271.617929000001,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2027-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,7562.117712000001,null,6793.854216,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2027-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,7562.117712000001,null,6793.854216,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2027-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,6834.801486,null,6913.098813,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2027-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,6834.801486,null,6913.098813,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2027-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,2157.04581,null,7032.342561,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2027-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,2157.04581,null,7032.342561,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2027-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7151.587158,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2027-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7151.587158,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2028-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7270.830906,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2028-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7270.830906,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2028-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7390.075503,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2028-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7390.075503,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2028-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7509.319251000001,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2028-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7509.319251000001,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2028-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7628.563848000001,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2028-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7628.563848000001,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2029-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7747.807596,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2029-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7747.807596,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2029-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7867.051344,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2029-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7867.051344,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2029-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7986.295941,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2029-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,7986.295941,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2029-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8105.539689,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2029-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8105.539689,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2030-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8224.784286,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2030-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8224.784286,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2030-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8344.028034,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2030-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8344.028034,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2030-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8463.271782,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2030-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8463.271782,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2030-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8582.516379,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2030-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8582.516379,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2031-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8701.760976000001,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2031-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8701.760976000001,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2031-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8821.005573,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2031-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8821.005573,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2031-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8940.249321,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2031-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,8940.249321,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2031-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,9059.493069,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2031-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,9059.493069,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2032-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,9178.737666,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2032-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,9178.737666,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2032-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,9297.981414,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2032-04-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,9297.981414,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2032-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,9417.226011,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2032-07-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,9417.226011,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2032-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,9536.469759,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2032-10-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,9536.469759,6777.890469,null,null,KG,EA,Scenario 1
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2033-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,9655.713507,6777.890469,null,null,KG,EA,Scenario 0
Other markets,Zooplus,total,OTHERS,01 Pouch,total,total,total,2033-01-01,INTERMITTENT_LONG,INTERMITTENT_LONG,0,0,0,null,9655.713507,6777.890469,null,null,KG,EA,Scenario 1
