DATE,ACTUALS,STATUS,PREDICTION,AGG_REGION,REGION,CATEGORY_NAME,RANGE_BRAND_NAME,GA1_NAME,GA2_NAME,CG1,CG2,ACTUALS_MFR,STATUS_MFR,PREDICTION_MFR
2031-02-01,null,LONG,2137070.25,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2810200.75
2031-03-01,null,LONG,2027546.375,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2365317.0
2031-04-01,null,LONG,2231990.25,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2367416.5
2031-05-01,null,LONG,2601882.25,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2622596.5
2031-06-01,null,LONG,2077587.75,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2502030.75
2031-07-01,null,LONG,2431082.75,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2482757.25
2031-08-01,null,LONG,2296411.75,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2534731.5
2031-09-01,null,LONG,2511325.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2744034.75
2031-10-01,null,LONG,2603529.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2561233.0
2031-11-01,null,LONG,2297921.25,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2444491.75
2031-12-01,null,LONG,2267807.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2534887.75
2032-01-01,null,LONG,2469950.25,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2741557.5
2032-02-01,null,LONG,2280140.75,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2968536.0
2032-03-01,null,LONG,2170616.75,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2523652.5
2032-04-01,null,LONG,2375060.75,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2525752.0
2032-05-01,null,LONG,2744952.75,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2780932.0
2032-06-01,null,LONG,2220658.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2660366.25
2032-07-01,null,LONG,2574153.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2641092.75
2032-08-01,null,LONG,2439482.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2693067.0
2032-09-01,null,LONG,2654395.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2902370.25
2032-10-01,null,LONG,2746599.25,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2719568.5
2032-11-01,null,LONG,2440991.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2602827.25
2032-12-01,null,LONG,2410877.75,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2693223.0
2033-01-01,null,LONG,2613020.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2899892.75
2033-02-01,null,LONG,2423211.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,3126871.5
2033-03-01,null,LONG,2313687.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2681987.75
2033-04-01,null,LONG,2518131.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2684087.5
2033-05-01,null,LONG,2888023.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2939267.25
2033-06-01,null,LONG,2363728.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2818701.75
2033-07-01,null,LONG,2717223.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2799428.25
2033-08-01,null,LONG,2582552.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2851402.25
2033-09-01,null,LONG,2797465.75,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,3060705.75
2033-10-01,null,LONG,2889669.75,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2877904.0
2033-11-01,null,LONG,2584062.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2761162.5
2033-12-01,null,LONG,2553948.25,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2851558.5
2034-01-01,null,LONG,2756091.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,3058228.25
2034-02-01,null,LONG,2566281.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,3285207.0
2034-03-01,null,LONG,2456757.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2840323.25
2034-04-01,null,LONG,2661201.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2842422.75
2034-05-01,null,LONG,3031093.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,3097602.75
2034-06-01,null,LONG,2506798.75,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2977037.0
2034-07-01,null,LONG,2860294.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2957763.5
2034-08-01,null,LONG,2725622.75,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,3009737.75
2034-09-01,null,LONG,2940536.25,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,3219041.0
2034-10-01,null,LONG,3032740.0,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,3036239.25
2034-11-01,null,LONG,2727132.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,2919498.0
2034-12-01,null,LONG,2697018.5,Other markets,Iberia,total,R001717 - ONE,01 Pouch,total,not assigned,not assigned,null,LONG,3009894.0
2026-01-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,96668.19,LONG,96668.19
2026-02-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,74171.32,LONG,74171.32
2026-03-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,106019.51,LONG,106019.51
2026-04-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,94461.03,LONG,94461.03
2026-05-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,92216.04,LONG,92216.04
2026-06-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,86814.49,LONG,86814.49
2026-07-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,98517.6,LONG,98517.6
2026-08-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,93494.86,LONG,93494.86
2026-09-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,95000.48,LONG,95000.48
2026-10-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,95038.19,LONG,95038.19
2026-11-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,93753.08,LONG,93753.08
2026-12-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,94497.58,LONG,94497.58
2027-01-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2027-02-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2027-03-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2027-04-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2027-05-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2027-06-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2027-07-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2027-08-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2027-09-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2027-10-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2027-11-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2027-12-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2028-01-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2028-02-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2028-03-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2028-04-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2028-05-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2028-06-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2028-07-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2028-08-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2028-09-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2028-10-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2028-11-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2028-12-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2029-01-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2029-02-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2029-03-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2029-04-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2029-05-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2029-06-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2029-07-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2029-08-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2029-09-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2029-10-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2029-11-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2029-12-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2030-01-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2030-02-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2030-03-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2030-04-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2030-05-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2030-06-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2030-07-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2030-08-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2030-09-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2030-10-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2030-11-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2030-12-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2031-01-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2031-02-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2031-03-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2031-04-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2031-05-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2031-06-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2031-07-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2031-08-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2031-09-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2031-10-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2031-11-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2031-12-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2032-01-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2032-02-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2032-03-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2032-04-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2032-05-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2032-06-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2032-07-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2032-08-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2032-09-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2032-10-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2032-11-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2032-12-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2033-01-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2033-02-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2033-03-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2033-04-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2033-05-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2033-06-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2033-07-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2033-08-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2033-09-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2033-10-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2033-11-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2033-12-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2034-01-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2034-02-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2034-03-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2034-04-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2034-05-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2034-06-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2034-07-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2034-08-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2034-09-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2034-10-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2034-11-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2034-12-01,null,LONG,0.0,Other markets,Nordics,total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,null,LONG,94351.5859375
2026-01-01,null,LONG,68730.15625,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,71356.0,LONG,71356.0
2026-02-01,null,LONG,77523.1171875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,71732.92,LONG,71732.92
2026-03-01,null,LONG,72633.6484375,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,84571.68,LONG,84571.68
2026-04-01,null,LONG,71447.4375,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,79048.2,LONG,79048.2
2026-05-01,null,LONG,80612.515625,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,76438.68,LONG,76438.68
2026-06-01,null,LONG,79403.546875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,79578.44,LONG,79578.44
2026-07-01,null,LONG,83892.8046875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,73780.2,LONG,73780.2
2026-08-01,null,LONG,88301.75,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,91301.12,LONG,91301.12
2026-09-01,null,LONG,70954.796875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,73199.04,LONG,73199.04
2026-10-01,null,LONG,80799.875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,73324.72,LONG,73324.72
2026-11-01,null,LONG,93961.9765625,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,89340.84,LONG,89340.84
2026-12-01,null,LONG,48507.40625,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,72010.36,LONG,72010.36
2027-01-01,null,LONG,64956.828125,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,78655.8046875
2027-02-01,null,LONG,73871.2109375,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,78859.5703125
2027-03-01,null,LONG,68964.5625,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,79063.3359375
2027-04-01,null,LONG,67808.296875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,79267.1015625
2027-05-01,null,LONG,76973.4140625,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,79470.8671875
2027-06-01,null,LONG,75791.3671875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,79674.6328125
2027-07-01,null,LONG,80295.21875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,79878.3984375
2027-08-01,null,LONG,84711.2421875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,80082.1640625
2027-09-01,null,LONG,67380.8125,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,80285.9296875
2027-10-01,null,LONG,77238.6796875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,80489.6953125
2027-11-01,null,LONG,90411.609375,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,80693.46875
2027-12-01,null,LONG,44976.4375,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,80897.234375
2028-01-01,null,LONG,61441.0078125,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,81101.0
2028-02-01,null,LONG,70367.8984375,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,81304.765625
2028-03-01,null,LONG,65476.2578125,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,81508.53125
2028-04-01,null,LONG,64333.96875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,81712.296875
2028-05-01,null,LONG,73511.4765625,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,81916.0625
2028-06-01,null,LONG,72343.5703125,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,82119.828125
2028-07-01,null,LONG,76860.53125,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,82323.59375
2028-08-01,null,LONG,81289.4296875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,82527.359375
2028-09-01,null,LONG,63975.2265625,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,82731.125
2028-10-01,null,LONG,73845.1875,Other markets,Nordics,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,null,LONG,82934.890625
